FECHA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE
2018-11-01T00:00:00.000,07:30:00:am,Solo daños,Choque,CL 57 CR 25,,,1,2018,November,Thu
2018-11-01T00:00:00.000,08:50:00:am,Con heridos,Caida Ocupante,CL 19 CR 6D Y 7,1,,1,2018,November,Thu
2018-11-01T00:00:00.000,09:00:00:pm,Solo daños,Choque,CALLE 45 CARRERA 44,,,1,2018,November,Thu
2018-11-01T00:00:00.000,09:50:00:am,Con heridos,Choque,CR 41D CL 78E,1,,1,2018,November,Thu
2018-11-01T00:00:00.000,10:05:00:am,Solo daños,Choque,CL 69 CR 47,,,1,2018,November,Thu
2018-11-01T00:00:00.000,10:10:00:am,Con heridos,Choque,CL 110 CR 31,1,,1,2018,November,Thu
2018-11-01T00:00:00.000,10:40:00:pm,Solo daños,Choque,CL 110 3 79,,,1,2018,November,Thu
2018-11-01T00:00:00.000,11:30:00:am,Solo daños,Choque,CALLE 98 CARRERA 65,,,1,2018,November,Thu
2018-11-01T00:00:00.000,12:00:00:pm,Solo daños,Choque,CR 53 CL 96,,,1,2018,November,Thu
2018-11-01T00:00:00.000,12:30:00:pm,Solo daños,Choque,CR 53 CL 99,,,1,2018,November,Thu
2018-11-02T00:00:00.000,01:50:00:pm,Solo daños,Choque,CR 38 CL 50,,,1,2018,November,Fri
2018-11-02T00:00:00.000,02:20:00:pm,Solo daños,Choque,AV CIRCUNVALAR CON 7 DE ABRIL,,,1,2018,November,Fri
2018-11-02T00:00:00.000,03:40:00:pm,Solo daños,Choque,CALLE 72 CARRERA 66,,,1,2018,November,Fri
2018-11-02T00:00:00.000,06:25:00:pm,Solo daños,Choque,CL 110 ESTACION BOMBEROS FLORES,,,1,2018,November,Fri
2018-11-02T00:00:00.000,06:40:00:am,Con heridos,Choque,AVENIDA CIRCUNVALAR CARRERA 30,1,,1,2018,November,Fri
2018-11-02T00:00:00.000,07:20:00:am,Solo daños,Choque,VIA 40 CALLE 76,,,1,2018,November,Fri
2018-11-02T00:00:00.000,08:00:00:pm,Solo daños,Choque,CARRERA 42 CALLE 81,,,1,2018,November,Fri
2018-11-02T00:00:00.000,08:00:00:pm,Solo daños,Choque,CR 54 CL 53,,,1,2018,November,Fri
2018-11-02T00:00:00.000,08:15:00:am,Solo daños,Choque,AVENIDA CIRCUNVALAR CARRERA 46,,,1,2018,November,Fri
2018-11-02T00:00:00.000,08:40:00:am,Con heridos,Choque,AV CIRCUNVALAR ENTRE CR 38 Y 46,1,,1,2018,November,Fri
2018-11-02T00:00:00.000,10:20:00:am,Solo daños,Choque,CL 37 CR 40,,,1,2018,November,Fri
2018-11-02T00:00:00.000,10:40:00:am,Con heridos,Choque,CR 9 DIAG 5,1,,1,2018,November,Fri
2018-11-02T00:00:00.000,10:50:00:am,Solo daños,Choque,CR 14 SUR CL 49,,,1,2018,November,Fri
2018-11-02T00:00:00.000,12:00:00:pm,Solo daños,Choque,CR 49C 82 162,,,1,2018,November,Fri
2018-11-02T00:00:00.000,12:20:00:pm,Solo daños,Choque,CL 72 CR 47,,,1,2018,November,Fri
2018-11-03T00:00:00.000,01:10:00:pm,Solo daños,Choque,AV CIRCUNVALAR 110 CR 31,,,1,2018,November,Sat
2018-11-03T00:00:00.000,02:00:00:pm,Con heridos,Choque,CL 82 CR 42H,1,,1,2018,November,Sat
2018-11-03T00:00:00.000,02:00:00:pm,Solo daños,Choque,CALLE 82 CARRERA 45-60,,,1,2018,November,Sat
2018-11-03T00:00:00.000,02:20:00:pm,Solo daños,Choque,CL 72 CR 59,,,1,2018,November,Sat
2018-11-03T00:00:00.000,03:30:00:pm,Solo daños,Choque,CL 70C CR 23,,,1,2018,November,Sat
2018-11-03T00:00:00.000,04:10:00:pm,Solo daños,Choque,AV CIRCUNVALAR CR 9G,,,1,2018,November,Sat
2018-11-03T00:00:00.000,04:40:00:pm,Solo daños,Choque,CALLE 61 CARRERA 23,,,1,2018,November,Sat
2018-11-03T00:00:00.000,07:00:00:am,Solo daños,Choque,CALLE 80 CARRERA 5SUR,,,1,2018,November,Sat
2018-11-03T00:00:00.000,07:00:00:pm,Solo daños,Choque,CL 80B CR 42,,,1,2018,November,Sat
2018-11-03T00:00:00.000,07:50:00:pm,Con heridos,Atropello,VIA 40 CR 51,1,,1,2018,November,Sat
2018-11-03T00:00:00.000,08:00:00:am,Con heridos,Choque,CALLE 52 CARRERA 35,1,,1,2018,November,Sat
2018-11-03T00:00:00.000,08:15:00:am,Solo daños,Choque,CALLE 84B CARRERA 38,,,1,2018,November,Sat
2018-11-03T00:00:00.000,08:45:00:am,Solo daños,Choque,CR 27 CL 64B 13,,,1,2018,November,Sat
2018-11-03T00:00:00.000,09:00:00:am,Solo daños,Choque,CALLE 19 CARRERA 1E,,,1,2018,November,Sat
2018-11-03T00:00:00.000,09:10:00:am,Solo daños,Choque,CARRERA 75 CALLE 79B,,,1,2018,November,Sat
2018-11-03T00:00:00.000,09:15:00:am,Con heridos,Choque,CARRERA 14 CALLE 54,1,,1,2018,November,Sat
2018-11-03T00:00:00.000,10:00:00:am,Solo daños,Choque,CL 45 CR 27,,,1,2018,November,Sat
2018-11-03T00:00:00.000,10:10:00:am,Solo daños,Choque,CL 30 CR 6B,,,1,2018,November,Sat
2018-11-03T00:00:00.000,11:20:00:pm,Con heridos,Choque,CL 79 CR 45,1,,1,2018,November,Sat
2018-11-03T00:00:00.000,12:20:00:am,Con heridos,Choque,AV VIA 40 CR 53,1,,1,2018,November,Sat
2018-11-04T00:00:00.000,03:10:00:am,Solo daños,Choque,CL 70 CR 44,,,1,2018,November,Sun
2018-11-04T00:00:00.000,04:30:00:am,Solo daños,Choque,CL 85 CR 47,,,1,2018,November,Sun
2018-11-04T00:00:00.000,05:50:00:am,Con heridos,Atropello,CL 30 CR 35,1,,1,2018,November,Sun
2018-11-04T00:00:00.000,08:00:00:am,Solo daños,Choque,CL 72 CR 41,,,1,2018,November,Sun
2018-11-04T00:00:00.000,08:40:00:pm,Con heridos,Choque,VIA JUAN MINA K 6,1,,1,2018,November,Sun
2018-11-04T00:00:00.000,10:10:00:am,Con heridos,Atropello,CALLE 110 CARRERA 12,1,,1,2018,November,Sun
2018-11-04T00:00:00.000,12:45:00:pm,Solo daños,Choque,CALLE 80 CARRERA 68,,,1,2018,November,Sun
2018-11-05T00:00:00.000,02:00:00:pm,Solo daños,Choque,CL 77 CR 70,,,1,2018,November,Mon
2018-11-05T00:00:00.000,02:30:00:pm,Solo daños,Choque,CR 22 CL 44,,,1,2018,November,Mon
2018-11-05T00:00:00.000,05:00:00:pm,Solo daños,Choque,CL 90 CR 42G,,,1,2018,November,Mon
2018-11-05T00:00:00.000,05:50:00:pm,Con heridos,Choque,CL 17 CR 25,1,,1,2018,November,Mon
2018-11-05T00:00:00.000,12:05:00:am,Solo daños,Choque,CL 30 CR 8,,,1,2018,November,Mon
2018-11-05T00:00:00.000,12:10:00:pm,Solo daños,Choque,CL 85 CR 64,,,1,2018,November,Mon
2018-11-05T00:00:00.000,12:45:00:pm,Solo daños,Choque,CARRERA 46 CALLE 110,,,1,2018,November,Mon
2018-11-06T00:00:00.000,01:30:00:pm,Con heridos,Choque,AV CIRCUVALAR CL 78 30,4,,1,2018,November,Tue
2018-11-06T00:00:00.000,02:15:00:pm,Solo daños,Choque,CARRERA 60 N°75-133,,,1,2018,November,Tue
2018-11-06T00:00:00.000,02:30:00:pm,Solo daños,Choque,VIA 40 CR 53,,,1,2018,November,Tue
2018-11-06T00:00:00.000,02:40:00:am,Solo daños,Choque,CALLE 8 CARRERA 25,,,1,2018,November,Tue
2018-11-06T00:00:00.000,03:00:00:pm,Con heridos,Choque,CL 30 CR 30,1,,1,2018,November,Tue
2018-11-06T00:00:00.000,03:00:00:pm,Solo daños,Choque,AVENIDA CIRCUNVALAR CALLE 78-30,,,1,2018,November,Tue
2018-11-06T00:00:00.000,06:00:00:pm,Solo daños,Choque,CR 42F CL 75,,,1,2018,November,Tue
2018-11-06T00:00:00.000,06:20:00:pm,Solo daños,Choque,CR 20 CL 53D,,,1,2018,November,Tue
2018-11-06T00:00:00.000,08:00:00:am,Solo daños,Choque,CARRERA 45 CALLE 80,,,1,2018,November,Tue
2018-11-06T00:00:00.000,08:10:00:am,Con heridos,Choque,CALLE 110 CARRERA 9G,1,,1,2018,November,Tue
2018-11-06T00:00:00.000,09:10:00:am,Solo daños,Choque,CR 15 SUR FRENTE AL 76 24,,,1,2018,November,Tue
2018-11-06T00:00:00.000,09:15:00:am,Con heridos,Atropello,CL 30 CR 4B,1,,1,2018,November,Tue
2018-11-06T00:00:00.000,09:30:00:am,Solo daños,Choque,CL 6 CR 48,,,1,2018,November,Tue
2018-11-06T00:00:00.000,11:20:00:am,Solo daños,Choque,CR 38 CL 56,,,1,2018,November,Tue
2018-11-07T00:00:00.000,03:00:00:pm,Con heridos,Choque,CALLE 108 CARRERA 13C,1,,1,2018,November,Wed
2018-11-07T00:00:00.000,05:00:00:pm,Solo daños,Choque,CR 46 CL 55,,,1,2018,November,Wed
2018-11-07T00:00:00.000,06:40:00:am,Solo daños,Choque,CALLE 70C CRA 24,,,1,2018,November,Wed
2018-11-07T00:00:00.000,06:40:00:pm,Solo daños,Choque,CR 65 CL 98,,,1,2018,November,Wed
2018-11-07T00:00:00.000,07:00:00:am,Con heridos,Choque,CR 38 CL 60,2,,1,2018,November,Wed
2018-11-07T00:00:00.000,07:00:00:am,Solo daños,Choque,CALLE 110 CARRERA 6,,,1,2018,November,Wed
2018-11-07T00:00:00.000,07:30:00:am,Solo daños,Choque,CL 79 CR 49C,,,1,2018,November,Wed
2018-11-07T00:00:00.000,08:00:00:am,Solo daños,Choque,CR 46 CL 90,,,1,2018,November,Wed
2018-11-07T00:00:00.000,08:15:00:am,Con heridos,Choque,CL 110 CR 6,2,,1,2018,November,Wed
2018-11-07T00:00:00.000,08:30:00:am,Solo daños,Choque,CR 21 CL 41,,,1,2018,November,Wed
2018-11-07T00:00:00.000,09:00:00:am,Solo daños,Choque,CARRERA 50 CALLE 64,,,1,2018,November,Wed
2018-11-07T00:00:00.000,09:40:00:pm,Con heridos,Choque,CL 73 CR 38B,1,,1,2018,November,Wed
2018-11-07T00:00:00.000,09:45:00:am,Solo daños,Choque,CARRERA 42 CALLE 67,,,1,2018,November,Wed
2018-11-07T00:00:00.000,10:00:00:am,Solo daños,Choque,CARRERA 55 CALLE 52,,,1,2018,November,Wed
2018-11-07T00:00:00.000,10:30:00:am,Solo daños,Choque,CR 64 CL 86,,,1,2018,November,Wed
2018-11-07T00:00:00.000,11:10:00:am,Solo daños,Choque,VIA 40 CALLE 67,,,1,2018,November,Wed
2018-11-07T00:00:00.000,12:20:00:pm,Solo daños,Choque,CR 42H CL 87,,,1,2018,November,Wed
2018-11-08T00:00:00.000,01:30:00:pm,Solo daños,Choque,CALLE 31 N°11-47,,,1,2018,November,Thu
2018-11-08T00:00:00.000,02:00:00:pm,Solo daños,Choque,CL 99 CR 42F,,,1,2018,November,Thu
2018-11-08T00:00:00.000,03:10:00:pm,Solo daños,Choque,CR 47 CL 80,,,1,2018,November,Thu
2018-11-08T00:00:00.000,03:20:00:pm,Con heridos,Choque,CL 44 CR 40,1,,1,2018,November,Thu
2018-11-08T00:00:00.000,04:14:00:pm,Solo daños,Choque,CALLE 100 CARRERA 55,,,1,2018,November,Thu
2018-11-08T00:00:00.000,04:40:00:pm,Solo daños,Choque,AV CORDIALIDAD CL 20,,,1,2018,November,Thu
2018-11-08T00:00:00.000,05:30:00:pm,Solo daños,Choque,CR 37 63 17,,,1,2018,November,Thu
2018-11-08T00:00:00.000,06:00:00:am,Solo daños,Choque,CR 39 CL 57,,,1,2018,November,Thu
2018-11-08T00:00:00.000,06:00:00:pm,Solo daños,Choque,CR 43 CL 92,,,1,2018,November,Thu
2018-11-08T00:00:00.000,06:15:00:am,Con heridos,Choque,CL 57 CR 25,8,,1,2018,November,Thu
2018-11-08T00:00:00.000,06:40:00:pm,Solo daños,Choque,CL 81 CR 66,,,1,2018,November,Thu
2018-11-08T00:00:00.000,06:45:00:am,Solo daños,Choque,CALLE 57 CARRERA 25,,,1,2018,November,Thu
2018-11-08T00:00:00.000,07:00:00:am,Con heridos,Choque,CL 17 30 78,1,,1,2018,November,Thu
2018-11-08T00:00:00.000,07:30:00:am,Solo daños,Choque,CALLE 51B N°1-50,,,1,2018,November,Thu
2018-11-08T00:00:00.000,07:30:00:am,Solo daños,Choque,CL 96 CR 46,,,1,2018,November,Thu
2018-11-08T00:00:00.000,08:10:00:am,Solo daños,Choque,CL 45 CR 43 Y 44,,,1,2018,November,Thu
2018-11-08T00:00:00.000,08:45:00:am,Solo daños,Choque,CALLE 41 CARRERA 8,,,1,2018,November,Thu
2018-11-08T00:00:00.000,09:05:00:am,Con heridos,Choque,CL 75 CR 60,1,,1,2018,November,Thu
2018-11-08T00:00:00.000,09:10:00:am,Solo daños,Choque,VIA 40 CR 65,,,1,2018,November,Thu
2018-11-08T00:00:00.000,09:20:00:am,Solo daños,Choque,VIA 40 73 50,,,1,2018,November,Thu
2018-11-08T00:00:00.000,09:50:00:am,Solo daños,Choque,CARRERA 50 CALLE 87,,,1,2018,November,Thu
2018-11-08T00:00:00.000,10:20:00:pm,Con heridos,Choque,CL 106 CR 49E,1,,1,2018,November,Thu
2018-11-08T00:00:00.000,12:50:00:pm,Con heridos,Choque,CARRERA 15 CALLE 63,1,,1,2018,November,Thu
2018-11-08T00:00:00.000,12:53:00:pm,Solo daños,Choque,CR 64C CL 86,,,1,2018,November,Thu
2018-11-09T00:00:00.000,03:20:00:pm,Con heridos,Choque,CARRERA 23 CALLE 30,2,,1,2018,November,Fri
2018-11-09T00:00:00.000,05:05:00:pm,Con heridos,Choque,CARRERA 41D CALLE 81,1,,1,2018,November,Fri
2018-11-09T00:00:00.000,07:00:00:pm,Solo daños,Choque,CL 30 CR 6,,,1,2018,November,Fri
2018-11-09T00:00:00.000,07:20:00:pm,Solo daños,Choque,CL 110 PUENTE 7 DE ABRIL,,,1,2018,November,Fri
2018-11-09T00:00:00.000,08:05:00:am,Con heridos,Atropello,CR 51 CL 79,1,,1,2018,November,Fri
2018-11-09T00:00:00.000,08:30:00:am,Solo daños,Choque,CARRERA 15SUR N°69-28,,,1,2018,November,Fri
2018-11-09T00:00:00.000,10:20:00:am,Solo daños,Choque,CR 52 70 201,,,1,2018,November,Fri
2018-11-09T00:00:00.000,11:00:00:am,Solo daños,Choque,CL 84 CR 42H,,,1,2018,November,Fri
2018-11-09T00:00:00.000,12:40:00:pm,Solo daños,Choque,CALLE 86 N°50-70,,,1,2018,November,Fri
2018-11-09T00:00:00.000,12:45:00:pm,Solo daños,Choque,CL 19 CR 2,,,1,2018,November,Fri
2018-11-10T00:00:00.000,02:20:00:am,Solo daños,Choque,VIA 40 CALLE 73,,,1,2018,November,Sat
2018-11-10T00:00:00.000,03:00:00:pm,Solo daños,Choque,CALLE 17 CARRERA 8,,,1,2018,November,Sat
2018-11-10T00:00:00.000,03:30:00:pm,Solo daños,Choque,CALLE 30 CARRERA 30,,,1,2018,November,Sat
2018-11-10T00:00:00.000,04:00:00:pm,Solo daños,Choque,CR 23 30 19,,,1,2018,November,Sat
2018-11-10T00:00:00.000,07:00:00:am,Solo daños,Choque,VIA 40 CARRERA 50,,,1,2018,November,Sat
2018-11-10T00:00:00.000,07:45:00:am,Con heridos,Volcamiento,CR 38 52 78,1,,1,2018,November,Sat
2018-11-10T00:00:00.000,08:00:00:am,Con heridos,Choque,CALLE 110 N°36-13,1,,1,2018,November,Sat
2018-11-10T00:00:00.000,08:05:00:pm,Con heridos,Choque,CR 14 CL 54,1,,1,2018,November,Sat
2018-11-10T00:00:00.000,08:50:00:am,Solo daños,Choque,CARRERA 8 CALLE 35,,,1,2018,November,Sat
2018-11-10T00:00:00.000,09:45:00:pm,Solo daños,Choque,CALLE 54 CARRERA 54,,,1,2018,November,Sat
2018-11-10T00:00:00.000,10:00:00:am,Solo daños,Choque,CL 30 CR 15,,,1,2018,November,Sat
2018-11-10T00:00:00.000,11:30:00:am,Solo daños,Choque,AV CIRCUNVALAR GLORIETA VENTANA AL MUNDO3,,,1,2018,November,Sat
2018-11-10T00:00:00.000,11:55:00:am,Solo daños,Choque,CALLE 30 CARRERA 14,,,1,2018,November,Sat
2018-11-11T00:00:00.000,03:15:00:pm,Con heridos,Choque,CR 38 CL 55,2,,1,2018,November,Sun
2018-11-11T00:00:00.000,04:20:00:pm,Solo daños,Choque,AV CIRCUNVALAR CR 12F,,,1,2018,November,Sun
2018-11-11T00:00:00.000,07:30:00:pm,Solo daños,Choque,CL 82 CR 51,,,1,2018,November,Sun
2018-11-11T00:00:00.000,08:30:00:pm,Con heridos,Atropello,CLLE 74 CRA 48,1,,1,2018,November,Sun
2018-11-11T00:00:00.000,10:00:00:pm,Solo daños,Choque,CARRERA 31 CALLE 60,,,1,2018,November,Sun
2018-11-11T00:00:00.000,11:40:00:am,Solo daños,Choque,CL 82  CL 83,,,1,2018,November,Sun
2018-11-11T00:00:00.000,12:00:00:pm,Con heridos,Choque,CARRERA 38 ENTRADA PINAR DEL RIO,1,,1,2018,November,Sun
2018-11-11T00:00:00.000,12:00:00:pm,Solo daños,Choque,CALLE 45 N°10C-2,,,1,2018,November,Sun
2018-11-12T00:00:00.000,01:05:00:pm,Solo daños,Choque,CARRERA 44 CALLE 53B,,,1,2018,November,Mon
2018-11-12T00:00:00.000,01:30:00:pm,Solo daños,Choque,CL 45 CR 14,,,1,2018,November,Mon
2018-11-12T00:00:00.000,02:20:00:am,Solo daños,Choque,CL 76 CR 45,,,1,2018,November,Mon
2018-11-12T00:00:00.000,02:30:00:pm,Solo daños,Choque,CR 20 CL 37,,,1,2018,November,Mon
2018-11-12T00:00:00.000,03:40:00:am,Con heridos,Atropello,CARRERA 9SUR CALLE 48F Y 49,2,,1,2018,November,Mon
2018-11-12T00:00:00.000,04:05:00:pm,Con heridos,Atropello,CL 45 CR 43,1,,1,2018,November,Mon
2018-11-12T00:00:00.000,07:30:00:pm,Solo daños,Choque,CALLE 75 CARRERA 52,,,1,2018,November,Mon
2018-11-12T00:00:00.000,08:00:00:pm,Con heridos,Choque,CALLE 26 CARRERA 15,1,,1,2018,November,Mon
2018-11-12T00:00:00.000,08:10:00:am,Con heridos,Choque,CR 37 CL 114,1,,1,2018,November,Mon
2018-11-12T00:00:00.000,09:00:00:am,Solo daños,Choque,CALLE 38 CARRERA 36,,,1,2018,November,Mon
2018-11-12T00:00:00.000,09:50:00:pm,Con heridos,Choque,CL 82 CR 51B,3,,1,2018,November,Mon
2018-11-12T00:00:00.000,10:00:00:am,Solo daños,Choque,CL 30 CR 21,,,1,2018,November,Mon
2018-11-12T00:00:00.000,11:45:00:pm,Con heridos,Choque,CALLE 68 CARRERA 22B,2,,1,2018,November,Mon
2018-11-13T00:00:00.000,01:30:00:pm,Solo daños,Choque,CARRERA 50 CALLE 64,,,1,2018,November,Tue
2018-11-13T00:00:00.000,01:50:00:pm,Con heridos,Choque,CARRERA 22 CALLE 47C,1,,1,2018,November,Tue
2018-11-13T00:00:00.000,02:00:00:pm,Solo daños,Choque,CALLE 45 ENTRE CARRERAS 39 Y 40,,,1,2018,November,Tue
2018-11-13T00:00:00.000,03:05:00:pm,Solo daños,Choque,CALLE 95 N°43-93,,,1,2018,November,Tue
2018-11-13T00:00:00.000,03:53:00:pm,Con heridos,Choque,CR 46 CL 55,1,,1,2018,November,Tue
2018-11-13T00:00:00.000,04:30:00:pm,Solo daños,Choque,CR 49B CL 74,,,1,2018,November,Tue
2018-11-13T00:00:00.000,04:30:00:pm,Solo daños,Choque,VIA 40 N°85-470,,,1,2018,November,Tue
2018-11-13T00:00:00.000,04:45:00:am,Con heridos,Choque,CR 15 SUR CL 90B,4,,1,2018,November,Tue
2018-11-13T00:00:00.000,05:55:00:am,Con heridos,Choque,CL 45 AV CIRCUNVALAR,1,,1,2018,November,Tue
2018-11-13T00:00:00.000,06:40:00:am,Con heridos,Choque,CR 9G CL 128,2,,1,2018,November,Tue
2018-11-13T00:00:00.000,06:40:00:pm,Con heridos,Choque,CALLE 110 CARRERA 46,1,,1,2018,November,Tue
2018-11-13T00:00:00.000,06:50:00:pm,Con heridos,Choque,CL 110 CR 6,1,,1,2018,November,Tue
2018-11-13T00:00:00.000,07:00:00:pm,Con heridos,Choque,CARRERA 24 CALLE 68,1,,1,2018,November,Tue
2018-11-13T00:00:00.000,07:30:00:pm,Con heridos,Choque,CR 30 44 45,1,,1,2018,November,Tue
2018-11-13T00:00:00.000,08:00:00:pm,Solo daños,Choque,CALLE 64 CARRERA 50,,,1,2018,November,Tue
2018-11-13T00:00:00.000,09:30:00:am,Solo daños,Choque,CR 44 CL 68,,,1,2018,November,Tue
2018-11-13T00:00:00.000,09:40:00:am,Solo daños,Choque,CALLE 84 CARRERA 53,,,1,2018,November,Tue
2018-11-13T00:00:00.000,09:48:00:am,Solo daños,Choque,CALLE 85 CARRERA 42H,,,1,2018,November,Tue
2018-11-13T00:00:00.000,10:10:00:am,Solo daños,Otro,VIA 40 CL 85,,,1,2018,November,Tue
2018-11-13T00:00:00.000,10:30:00:am,Solo daños,Choque,CALLE 110 CARRERA 5,,,1,2018,November,Tue
2018-11-13T00:00:00.000,10:40:00:am,Solo daños,Choque,AV VIA 40 69 58,,,1,2018,November,Tue
2018-11-13T00:00:00.000,10:40:00:am,Solo daños,Choque,CL 70 CR 46 Y 45,,,1,2018,November,Tue
2018-11-13T00:00:00.000,12:10:00:pm,Solo daños,Choque,CR 38 CL 80B,,,1,2018,November,Tue
2018-11-13T00:00:00.000,12:30:00:pm,Solo daños,Choque,CR 47 CL 80,,,1,2018,November,Tue
2018-11-13T00:00:00.000,12:40:00:pm,Solo daños,Choque,CL 30 CR 46,,,1,2018,November,Tue
2018-11-14T00:00:00.000,01:40:00:pm,Solo daños,Choque,CRA 26A CALLE 75,,,1,2018,November,Wed
2018-11-14T00:00:00.000,01:45:00:pm,Solo daños,Choque,CR 38 CL 61,,,1,2018,November,Wed
2018-11-14T00:00:00.000,03:15:00:pm,Solo daños,Choque,CL 80 CR 42G,,,1,2018,November,Wed
2018-11-14T00:00:00.000,03:30:00:pm,Con heridos,Atropello,CL 83 CR 76,2,,1,2018,November,Wed
2018-11-14T00:00:00.000,04:45:00:pm,Solo daños,Choque,CR 38 70B 135,,,1,2018,November,Wed
2018-11-14T00:00:00.000,06:00:00:pm,Solo daños,Choque,CL 30 CR 38,,,1,2018,November,Wed
2018-11-14T00:00:00.000,06:50:00:pm,Solo daños,Choque,AVENIDAD CIRCUNVALAR CARRERA 2ASUR,,,1,2018,November,Wed
2018-11-14T00:00:00.000,07:00:00:am,Solo daños,Choque,CR 38 Y 46 AV CIRCUNVALAR,,,1,2018,November,Wed
2018-11-14T00:00:00.000,07:10:00:pm,Con heridos,Atropello,CL 24 CR 26,1,,1,2018,November,Wed
2018-11-14T00:00:00.000,07:10:00:pm,Solo daños,Choque,CL 100 CR 53,,,1,2018,November,Wed
2018-11-14T00:00:00.000,07:30:00:am,Solo daños,Choque,CL 80B CR 42,,,1,2018,November,Wed
2018-11-14T00:00:00.000,08:00:00:pm,Solo daños,Choque,VIA 40 CL 80,,,1,2018,November,Wed
2018-11-14T00:00:00.000,08:10:00:am,Solo daños,Choque,CL 110 CR 34 120,,,1,2018,November,Wed
2018-11-14T00:00:00.000,08:30:00:am,Solo daños,Choque,CR 8 CL 45B,,,1,2018,November,Wed
2018-11-14T00:00:00.000,08:40:00:am,Con heridos,Choque,CR 54 CL 68,1,,1,2018,November,Wed
2018-11-14T00:00:00.000,10:00:00:am,Con heridos,Atropello,CARRERA 64B CALLE 91,1,,1,2018,November,Wed
2018-11-14T00:00:00.000,10:00:00:am,Solo daños,Choque,CL 75 CR 60,,,1,2018,November,Wed
2018-11-14T00:00:00.000,10:30:00:pm,Con heridos,Otro,CR 13 CL 115,1,,1,2018,November,Wed
2018-11-14T00:00:00.000,12:40:00:pm,Solo daños,Choque,CALLE 82 CARRERAS 45 Y 44,,,1,2018,November,Wed
2018-11-15T00:00:00.000,01:20:00:pm,Solo daños,Choque,CR 13 84B 115,,,1,2018,November,Thu
2018-11-15T00:00:00.000,03:00:00:pm,Con heridos,Choque,AV CIRCUNVALAR CR 46 Y 38,1,,1,2018,November,Thu
2018-11-15T00:00:00.000,04:20:00:pm,Solo daños,Choque,CR 26 CL 51,,,1,2018,November,Thu
2018-11-15T00:00:00.000,07:00:00:pm,Con heridos,Atropello,CALLE 6 CARRERA 7,1,,1,2018,November,Thu
2018-11-15T00:00:00.000,08:05:00:pm,Solo daños,Choque,CARRERA 53 CALLE 78,,,1,2018,November,Thu
2018-11-15T00:00:00.000,08:10:00:am,Solo daños,Choque,CL 30 CR 24 Y 25,,,1,2018,November,Thu
2018-11-15T00:00:00.000,08:15:00:pm,Solo daños,Choque,CL 75 410 54,,,1,2018,November,Thu
2018-11-15T00:00:00.000,08:20:00:am,Solo daños,Choque,CALLE 110 CARRERA 31,,,1,2018,November,Thu
2018-11-15T00:00:00.000,08:30:00:am,Solo daños,Choque,CL 45 10C 28,,,1,2018,November,Thu
2018-11-15T00:00:00.000,08:50:00:am,Con heridos,Choque,CALLE 57 CARRERA 33,1,,1,2018,November,Thu
2018-11-15T00:00:00.000,10:00:00:am,Con heridos,Choque,CL 26 CR 10,1,,1,2018,November,Thu
2018-11-15T00:00:00.000,10:00:00:am,Solo daños,Choque,CR 53 CL 55,,,1,2018,November,Thu
2018-11-16T00:00:00.000,01:15:00:am,Solo daños,Choque,CR 14 CL 45D,,,1,2018,November,Fri
2018-11-16T00:00:00.000,02:15:00:pm,Solo daños,Choque,VIA 40 CL 74B,,,1,2018,November,Fri
2018-11-16T00:00:00.000,02:30:00:pm,Solo daños,Choque,VIA 40 CL 77B,,,1,2018,November,Fri
2018-11-16T00:00:00.000,02:50:00:pm,Con heridos,Choque,CALLE 51B CARRERA 4SUR,1,,1,2018,November,Fri
2018-11-16T00:00:00.000,03:30:00:pm,Solo daños,Choque,CR 4 CL 45C,,,1,2018,November,Fri
2018-11-16T00:00:00.000,03:40:00:pm,Con heridos,Choque,CL 80 CR 45,1,,1,2018,November,Fri
2018-11-16T00:00:00.000,05:00:00:pm,Solo daños,Choque,AV CIRCUNVALAR CR 9F,,,1,2018,November,Fri
2018-11-16T00:00:00.000,05:10:00:am,Solo daños,Choque,CR 38 FRENTE AL 51 17,,,1,2018,November,Fri
2018-11-16T00:00:00.000,05:20:00:pm,Solo daños,Choque,CR 38 69D 24,,,1,2018,November,Fri
2018-11-16T00:00:00.000,05:30:00:pm,Solo daños,Choque,CL 72 CR 50,,,1,2018,November,Fri
2018-11-16T00:00:00.000,05:50:00:pm,Solo daños,Choque,AVENIDA CIRCUNVALAR CARRERA 15SUR,,,1,2018,November,Fri
2018-11-16T00:00:00.000,06:00:00:pm,Solo daños,Choque,CARRERA 44 N°75-140,,,1,2018,November,Fri
2018-11-16T00:00:00.000,06:10:00:pm,Solo daños,Choque,VIA 40 CON 85,,,1,2018,November,Fri
2018-11-16T00:00:00.000,06:30:00:am,Solo daños,Choque,CALLE 17 N°20-44,,,1,2018,November,Fri
2018-11-16T00:00:00.000,06:30:00:am,Solo daños,Choque,CR 15 SUR 69 939,,,1,2018,November,Fri
